brand,model,car_type,img_url,price,drive,hp,weight,torque,w_kg
Scion,xB '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1130.jpg,15780,FF,107,1040,141,77 to ? W/Kg
Seat,Ibiza Cupra '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0293.jpg,24980,FF,180,1177,245,115 to ? W/Kg
Shelby,Cobra 427 '66,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1137.jpg,530550,FR,485,1068,651,339 to ? W/Kg
Shelby,Cobra 427 S/C Chrome Line,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1138.jpg,610000,FR,492,1045,662,351 to ? W/Kg
Shelby,Cobra Daytona Coupe '64,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1136.jpg,4500000,FR,374,1043,461,267 to ? W/Kg
Shelby,Cobra Daytona Coupe 15th Anniversary Edition '64,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1177.jpg,4500000,FR,399,1043,,286 to 422 W/Kg
Shelby,GT350 '65,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1133.jpg,50000,FR,306,1270,446,180 to ? W/Kg
Shelby,GT350R '65,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1134.jpg,106110,FR,306,1268,446,180 to ? W/Kg
Shelby,Series One Super Charged '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1135.jpg,184630,FR,319,1202,393,198 to ? W/Kg
Spoon,CIVIC TYPE R (EK) '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0850.jpg,75000,FF,215,820,158,195 to ? W/Kg
Spoon,CR-Z,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0848.jpg,50000,FF,139,1130,,92 to 179 W/Kg
Spoon,FIT Race Car '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0847.jpg,50000,FF,119,990,,90 to ? W/Kg
Spoon,INTEGRA TYPE R (DC2) '99,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0849.jpg,75000,FF,210,1080,,145 to ? W/Kg
Spoon,S2000 '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0851.jpg,85000,FR,271,1100,,184 to ? W/Kg
Spoon,S2000 Race Car '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0852.jpg,125000,FR,311,1050,211,221 to ? W/Kg
Spyker,C8 Laviolette '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0294.jpg,254660,MR,450,1070,480,313 to ? W/Kg
Stielow Engineering,Red Devil,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1153.jpg,750000,FR,782,1632,1128,357 to ? W/Kg
Subaru,360 '58,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0853.jpg,36000,RR,15,385,29,29 to ? W/Kg
Subaru,BRZ GT300 Base Model '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0892.jpg,500000,FR,345,1150,441,223 to ? W/Kg
Subaru,BRZ R&D SPORT '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0891.jpg,500000,FR,345,1150,441,223 to ? W/Kg
Subaru,BRZ S '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0854.jpg,30000,FR,197,1230,205,120 to ? W/Kg
Subaru,CUSCO DUNLOP SUBARU IMPREZA '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0888.jpg,500000,4WD,296,1100,392,201 to ? W/Kg
Subaru,CUSCO SUBARU ADVAN IMPREZA '03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0890.jpg,300000,FR,296,1100,392,201 to ? W/Kg
Subaru,IMPREZA Coupe 22B-STÌ Version '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0873.jpg,50000,4WD,276,1270,363,162 to ? W/Kg
Subaru,IMPREZA Coupe WRX typeR STi Version VI '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0876.jpg,30090,4WD,276,1260,353,163 to ? W/Kg
Subaru,IMPREZA GT300 Base Model '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0889.jpg,500000,4WD,296,1100,392,201 to ? W/Kg
Subaru,IMPREZA Rally Car '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0884.jpg,300000,4WD,296,1230,470,180 to ? W/Kg
Subaru,IMPREZA Rally Car '99,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0883.jpg,300000,4WD,300,1230,470,182 to ? W/Kg
Subaru,IMPREZA Rally Car *03,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0886.jpg,300000,4WD,296,1230,588,180 to ? W/Kg
Subaru,IMPREZA Rally Car Prototype '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0885.jpg,300000,4WD,292,1230,,177 to ? W/Kg
Subaru,IMPREZA Sedan WRX STI '10,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0879.jpg,37380,4WD,304,1490,421,152 to ? W/Kg
Subaru,IMPREZA Sedan WRX STI Rally Car '05,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0893.jpg,188000,4WD,397,1065,,278 to ? W/Kg
Subaru,IMPREZA Sedan WRX STI spec C Type RA '05,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0877.jpg,38220,4WD,276,1390,421,148 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0859.jpg,27780,4WD,246,1230,309,150 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi (Type-Il) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0874.jpg,28950,4WD,276,1440,394,143 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version (Type-I) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0870.jpg,31980,4WD,276,1430,372,144 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version II '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0861.jpg,27480,4WD,271,1240,319,163 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version III '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0866.jpg,28850,4WD,276,1250,343,165 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version IV '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0867.jpg,28990,4WD,276,1250,353,165 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version V '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0871.jpg,29190,4WD,276,1270,353,162 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi Version VI '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0875.jpg,29190,4WD,276,1270,353,162 to ? W/Kg
Subaru,IMPREZA Sedan WRX STi spec C (Type-II) '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0880.jpg,33920,4WD,276,1370,412,150 to ? W/Kg
Subaru,IMPREZA Sport Wagon STi (Type-I) '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0869.jpg,29980,4WD,276,1430,372,144 to ? W/Kg
Subaru,IMPREZA Sport Wagon WRX STi Version VI '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0868.jpg,29190,4WD,276,1310,353,157 to ? W/Kg
Subaru,IMPREZA Super Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0894.jpg,500000,4WD,402,1030,,291 to ? W/Kg
Subaru,IMPREZA Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0895.jpg,217400,4WD,441,1140,,289 to ? W/Kg
Subaru,IMPREZA WRC 2008,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0887.jpg,850000,4WD,318,1230,650,193 to ? W/Kg
Subaru,IMPREZA WRX STI '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0878.jpg,36540,4WD,304,1470,421,154 to ? W/Kg
Subaru,IMPREZA WRX STI spec C '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0881.jpg,36855,4WD,304,1450,421,157 to ? W/Kg
Subaru,IMPREZA WRX STi Prodrive Style (Type-I) '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0872.jpg,31450,4WD,276,1430,372,144 to ? W/Kg
Subaru,LEGACY B4 2.0GT '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0864.jpg,27300,4WD,276,1410,343,146 to ? W/Kg
Subaru,LEGACY B4 2.0GT spec.B '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0865.jpg,28800,4WD,276,1430,343,144 to ? W/Kg
Subaru,LEGACY B4 3.0R '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0856.jpg,28500,4WD,246,1460,304,126 to ? W/Kg
Subaru,LEGACY B4 Blitzen '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0860.jpg,30000,4WD,276,1450,343,142 to ? W/Kg
Subaru,LEGACY B4 RSK '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0857.jpg,25880,4WD,276,1440,343,143 to ? W/Kg
Subaru,LEGACY Touring Wagon 2.0GT '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0862.jpg,28800,4WD,276,1430,343,144 to ? W/Kg
Subaru,LEGACY Touring Wagon 2.0GT spec.B '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0863.jpg,30300,4WD,276,1450,343,142 to ? W/Kg
Subaru,LEGACY Touring Wagon 3.OR '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0855.jpg,30000,4WD,246,1480,304,124 to ? W/Kg
Subaru,LEGACY Touring Wagon GT-B '96,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0858.jpg,29330,4WD,276,1430,338,144 to ? W/Kg
Subaru,S206 NBR CHALLENGE PACKAGE '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0882.jpg,59500,4WD,315,1470,431,160 to 393 W/Kg
Subaru,VIZIV GT Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1356.jpg,1000000,4WD,630,1380,490,341 to ? W/Kg
Suzuki,ALTO LAPIN Turbo '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0896.jpg,12400,4WD,59,840,83,52 to ? W/Kg
Suzuki,ALTO WORKS RS-Z '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0903.jpg,12200,4WD,63,710,103,66 to ? W/Kg
Suzuki,ALTO WORKS SUZUKI SPORT LIMITED '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0902.jpg,11150,4WD,63,710,103,66 to ? W/Kg
Suzuki,CERVO SR '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0899.jpg,14180,FF,63,820,103,57 to ? W/Kg
Suzuki,CONCEPT-S2 '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0907.jpg,35000,FF,172,1000,,128 to ? W/Kg
Suzuki,Cappuccino (EA11R) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0901.jpg,14580,FR,63,700,85,67 to ? W/Kg
Suzuki,Cappuccino (EA21R) '95,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0904.jpg,14600,FR,63,690,103,68 to ? W/Kg
Suzuki,Cappuccino (EA21R) Race Car '95,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0908.jpg,114500,FR,89,590,,112 to ? W/Kg
Suzuki,GSX-R/4 '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0909.jpg,125000,MR,173,640,138,202 to ? W/Kg
Suzuki,Kei WORKS '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0900.jpg,14140,4WD,63,820,106,57 to ? W/Kg
Suzuki,MR Wagon Sport '04,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0898.jpg,12800,FF,63,860,106,55 to ? W/Kg
Suzuki,SWIFT Sport '05,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0906.jpg,16200,FF,123,1060,148,87 to ? W/Kg
Suzuki,SWIFT Sport '07,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0905.jpg,16300,FF,123,1060,148,87 to ? W/Kg
Suzuki,SX4 WRC '08,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0910.jpg,850000,4WD,315,1230,588,191 to ? W/Kg
Suzuki,V6 ESCUDO Pikes Peak Special '98,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0911.jpg,1450000,4WD,981,800,931,915 to ? W/Kg
Suzuki,WAGON R RR '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0897.jpg,12820,4WD,63,820,106,57 to ? W/Kg
TRD,CELICA TRD Sports M (ZZT231) '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1231.jpg,22500,FF,197,1140,188,129 to ? W/Kg
TRIAL,TRIAL CELICA SS-II (ZZT231) '03,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_1232.jpg,125000,FF,279,1140,271,182 to ? W/Kg
TVR,Cerbera Speed 12 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0303.jpg,259970,FR,800,1020,881,584 to 897 W/Kg
TVR,Cerbera Speed 6 '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0299.jpg,79880,FR,350,1130,447,231 to ? W/Kg
TVR,Griffith 500 '94,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0298.jpg,58730,FR,319,1060,434,225 to ? W/Kg
TVR,T350C '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0297.jpg,74830,FR,350,1187,393,220 to ? W/Kg
TVR,Tamora '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0300.jpg,70940,FR,345,1060,393,242 to 451 W/Kg
TVR,Tuscan Speed 6 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0301.jpg,94800,FR,360,1100,420,244 to ? W/Kg
TVR,Tuscan Speed 6 Touring Car '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0302.jpg,175000,FR,480,885,,405 to 514 W/Kg
TVR,V8S '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0296.jpg,59400,FR,240,1050,365,170 to ? W/Kg
Tajima,2012 Monster Sport E-RUNNER Pikes Peak Special,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0912.jpg,1600000,4WD,,,,? to ? W/Kg
Tesla Motors,Model S Signature Performance '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1155.jpg,92000,RR,415,2018,600,154 to 210 W/Kg
Tesla Motors,Model S Signature Performance 15th Anniversary Edition '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1179.jpg,100000,RR,444,2018,,164 to ? W/Kg
Tesla Motors,Tesla Roadster '08,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1154.jpg,100000,MR,248,1238,370,149 to 200 W/Kg
Tom's,X540 CHASER '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0915.jpg,50000,FR,315,1490,412,158 to ? W/Kg
Tommykaira,ZZ-S '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0913.jpg,59500,MR,192,690,196,207 to ? W/Kg
Tommykaira,ZZII '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0914.jpg,60000,4WD,542,1000,,405 to 780 W/Kg
Toyota,2000GT '67,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0942.jpg,160000,FR,148,1120,176,98 to ? W/Kg
Toyota,2010 Brian Vickers #83 Red Bull TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1230.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2010 Denny Hamlin #11 FedEx TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1227.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2010 Joey Logano #20 The Home Depot TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1229.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2010 Kyle Busch #18 M&M'S® TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1228.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2011 Brian Vickers #83 Red Bull TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1219.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2011 Denny Hamlin #11 FedEx TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1216.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2011 Joey Logano #20 The Home Depot TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1217.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2011 Kyle Busch #18 M&M'S® TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1218.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2013 Denny Hamlin #11 FedEx TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1000.jpg,500000,FR,824,1565,,393 to ? W/Kg
Toyota,2013 Kyle Busch #18 M&M'S® TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1001.jpg,500000,FR,,,,? to ? W/Kg
Toyota,2013 Matt Kenseth #20 Dollar General/Home Depot TOYOTA CAMRY,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1002.jpg,500000,FR,824,1565,,393 to ? W/Kg
Toyota,7 '70,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1005.jpg,1950000,MR,789,620,725,948 to 1408 W/Kg
Toyota,"86 ""Racing"" '13",Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0964.jpg,28000,FR,197,1230,205,120 to 309 W/Kg
Toyota,86 GT '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0965.jpg,30000,FR,197,1230,205,120 to 325 W/Kg
Toyota,86 GT 15th Anniversary Edition '12,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1180.jpg,30000,FR,246,1100,,167 to 341 W/Kg
Toyota,86 Race Car Base Model '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0960.jpg,50000,FR,192,1230,205,116 to ? W/Kg
Toyota,ALTEZZA AS200 '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0938.jpg,20700,FR,158,1310,200,90 to ? W/Kg
Toyota,ALTEZZA Gita AS300 '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0962.jpg,27600,FR,217,1470,294,110 to ? W/Kg
Toyota,ALTEZZA RS200 '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0957.jpg,24000,FR,207,1340,216,115 to ? W/Kg
Toyota,ALTEZZA Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0988.jpg,75000,FR,292,1000,,218 to ? W/Kg
Toyota,ARISTO 3.0V '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0975.jpg,47400,FR,276,1680,431,123 to ? W/Kg
Toyota,ARISTO V300 '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0979.jpg,44200,FR,276,1680,451,123 to ? W/Kg
Toyota,ARISTO V300 Vertex Edition '00,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0980.jpg,45500,FR,276,1680,451,123 to ? W/Kg
Toyota,Aqua S '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0927.jpg,17900,FF,73,1080,111,50 to ? W/Kg
Toyota,CALDINA GT-FOUR '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0970.jpg,27100,4WD,256,1480,323,129 to ? W/Kg
Toyota,CARINA ED 2.0 X 4WS '89,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0928.jpg,17350,FF,123,1200,169,77 to ? W/Kg
Toyota,CELICA 1600GT (TA22) '70,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0933.jpg,23900,FR,113,940,142,90 to ? W/Kg
Toyota,CELICA 2000GT-FOUR (ST165) '86,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0955.jpg,29760,4WD,182,1350,240,101 to ? W/Kg
Toyota,CELICA 2000GT-R (ST162) '86,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0949.jpg,20770,FF,158,1130,186,104 to ? W/Kg
Toyota,CELICA GT-FOUR (ST205) '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0969.jpg,33020,4WD,251,1390,304,135 to ? W/Kg
Toyota,CELICA GT-FOUR RC (ST185) '91,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0966.jpg,31710,4WD,232,1460,304,118 to ? W/Kg
Toyota,CELICA GT-FOUR Rally Car (ST185) '95,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0984.jpg,350000,4WD,295,1200,490,183 to ? W/Kg
Toyota,CELICA GT-FOUR Rally Car (ST205) '95,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0987.jpg,350000,4WD,295,1200,,183 to 323 W/Kg
Toyota,"CELICA GT-R (ST183, 4WS) '91",Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0940.jpg,22100,FF,163,1310,191,92 to ? W/Kg
Toyota,CELICA SS-II (ST202) '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0958.jpg,21360,FF,197,1200,206,123 to ? W/Kg
Toyota,CELICA SS-II (ZZT231 ) '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0956.jpg,21810,FF,187,1140,181,123 to ? W/Kg
Toyota,CELICA XX 2800GT '81,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0950.jpg,23230,FR,168,1235,235,101 to ? W/Kg
Toyota,COROLLA LEVIN BZ-R '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0951.jpg,18900,FF,163,1080,162,112 to ? W/Kg
Toyota,COROLLA LEVIN GT-APEX (AE86) '83,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0937.jpg,15360,FR,128,940,149,102 to ? W/Kg
Toyota,COROLLA RUNX Z AEROTOURER '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0953.jpg,20080,FF,187,1160,180,121 to ? W/Kg
Toyota,COROLLA Rally Car '98,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0986.jpg,300000,4WD,299,1230,510,181 to ? W/Kg
Toyota,Castrol TOM'S SUPRA '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0995.jpg,750000,FR,463,1100,637,315 to ? W/Kg
Toyota,Castrol TOM'S SUPRA '01,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0996.jpg,750000,FR,463,1100,637,315 to ? W/Kg
Toyota,Castrol TOM'S SUPRA '97,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0999.jpg,900000,FR,473,1150,,307 to ? W/Kg
Toyota,DENSO SARD SUPRA GT '00,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0997.jpg,750000,FR,463,1100,637,315 to ? W/Kg
Toyota,FT-1,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1236.jpg,500000,FR,,,,? to ? W/Kg
Toyota,FT-1 Vision Gran Turismo,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1354.jpg,,,,,,? to ? W/Kg
Toyota,FT-1 graphite,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_1352.jpg,500000,FR,,,,? to ? W/Kg
Toyota,FT-86 Concept '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0978.jpg,300000,FR,221,1000,,165 to 283 W/Kg
Toyota,FT-86 G SPORTS Concept '10,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0985.jpg,500000,FR,290,1000,,216 to 391 W/Kg
Toyota,FT-86II concept '11,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0963.jpg,300000,FR,192,1230,,116 to ? W/Kg
Toyota,GAZOO Racing TOYOTA 86 #166 '12,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0959.jpg,50000,FR,192,1230,205,116 to ? W/Kg
Toyota,GT-One (TS020) '99,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1003.jpg,1700000,MR,599,900,650,497 to ? W/Kg
Toyota,MINOLTA Toyota 88C-V '89,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_1004.jpg,1920000,MR,789,850,784,692 to ? W/Kg
Toyota,MR-S S Edition '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0945.jpg,19800,MR,138,970,170,106 to ? W/Kg
Toyota,MR-S V Edition (6MT) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0947.jpg,21800,MR,138,980,170,105 to ? W/Kg
Toyota,MR2 1600 G '86,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0934.jpg,16910,MR,128,1120,149,86 to ? W/Kg
Toyota,MR2 1600 G-Limited Super Charger '86,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0941.jpg,21000,MR,143,1070,186,100 to ? W/Kg
Toyota,MR2 G-Limited '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0961.jpg,23600,MR,197,1220,206,120 to ? W/Kg
Toyota,MR2 GT-S '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0977.jpg,27130,MR,242,1270,304,142 to ? W/Kg
Toyota,MR2 Spyder '99,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0946.jpg,19800,MR,138,970,170,106 to ? W/Kg
Toyota,MR2 Spyder (6MT) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0948.jpg,21800,MR,138,980,170,105 to ? W/Kg
Toyota,PRIUS G '09,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0935.jpg,24500,FF,98,1350,142,54 to 117 W/Kg
Toyota,PRIUS G (J) '02,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0916.jpg,22800,FF,71,1220,115,43 to 101 W/Kg
Toyota,PRIUS G Touring Selection (J) '03,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0922.jpg,25700,FF,76,1290,115,44 to ? W/Kg
Toyota,PRIUS Touring Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0981.jpg,184500,FF,195,1035,,141 to 155 W/Kg
Toyota,RSC '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0982.jpg,300000,4WD,267,1350,,147 to ? W/Kg
Toyota,RSC Rally Raid Car,Race,https://www.kudosprime.com/gt6/images/cars/gt6_car_0991.jpg,1000000,4WD,404,1000,,302 to 406 W/Kg
Toyota,SERA '92,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0929.jpg,18810,FF,108,910,132,89 to ? W/Kg
Toyota,SOARER 2.5GT-T '97,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0973.jpg,35000,FR,276,1560,377,132 to ? W/Kg
Toyota,SOARER 430SCV '01,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0971.jpg,60000,FR,276,1730,429,119 to ? W/Kg
Toyota,SPORTS 800 '65,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0919.jpg,32000,FR,44,580,67,57 to ? W/Kg
Toyota,SPRINTER TRUENO BZ-R '98,Street,https://www.kudosprime.com/gt6/images/cars/gt6_car_0952.jpg,18900,FF,163,1080,162,112 to ? W/Kg
Toyota,SPRINTER TRUENO GT-APEX (AE86 Shuichi Shigeno Version) '00,Tuned,https://www.kudosprime.com/gt6/images/cars/gt6_car_0976.jpg,52500,FR,201,825,,182 to ? W/Kg
